"","x","y","NonTree","Ashes","Birches","Tamarack","Pine","Fir","Elms","Maple","Cedar","Poplar","Basswood","Spruce","Oaks","Willow","Alder","Ironwoods","Walnuts","Hickory","Beech","Celtis","Cherries","Juniper","Rose.Trees","Sycamore","Hardwood.undif","Water","Hemlock","X.......","Cornus","Buckeye"
"V15577",-268000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15578",-260000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15579",-252000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15580",-244000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15581",-236000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15582",-228000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15583",-220000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15584",-212000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15585",-204000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15586",-196000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15587",-188000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15588",-180000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15589",-172000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15590",-164000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15591",-156000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15592",-148000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15593",-140000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15594",-132000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15595",-124000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15596",-116000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15597",-108000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15598",-1e+05,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15599",-92000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15600",-84000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15601",-76000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15602",-68000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15603",-60000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15604",-52000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15605",-44000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15606",-36000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15607",-28000,980000,0,0,0,0,0,0,0,0,0,0,5580.34594501219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15608",-20000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15609",-12000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15610",-4000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15611",4000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15612",12000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15613",20000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15614",28000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.78280325308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15615",36000,980000,0,0,0,0,0,0,4780.01034763806,0,0,0,3009.24335481803,0,502.741212255182,0,0,424.640987351188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15616",44000,980000,0,249.149438291538,0,0,0,0,1350.88480489043,0,0,5471.69693421995,214.833912499183,0,1466.33271595839,0,0,416.57375075458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15617",52000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15618",60000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15619",68000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15620",76000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15621",84000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15622",92000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15623",1e+05,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15624",108000,980000,0,0.604147968788654,0,0,0,0,0,0,0,0,0,0,3.24497765508654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15625",116000,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15626",124000,980000,0,0,0,0,0,0,0,0,0,270.438312505286,0,0,177.424931867711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15627",132000,980000,0,38.5434665265133,0,0,0,0,838.970858649358,0,0,1373.64235020438,1236.91899643994,0,1290.70202576368,0,0,0,158.348590600188,103.351161381864,0,0,337.059851785823,0,0,0,0,0,0,0,0,0
"V15628",140000,980000,0,97.3744225044547,0,0,0,0,6869.11525852578,60.3365448010046,0,9855.15387883164,20486.8580684279,0,1174.34057216388,110.587561244825,0,33.0989116607285,501.24919863751,184.443587778793,0,0,816.792135540633,0,0,0,0,0,0,0,0,0
"V15629",148000,980000,0,4638.99947948875,0,0,0,0,13265.0783914059,128.124834403539,0,728.622755072631,9684.1908182317,0,5749.21973856579,0.0822421881374934,0,565.897949264654,223.078245197108,35.8706134299584,0,0,0,0,0,0,0,0,0,0,0,0
"V15630",156000,980000,0,1672.29220749761,0,0,0,0,21028.6057649404,444.495673289754,0,6065.82201552247,4723.48585365021,0,6655.8979886889,0,0,214.139161545514,0,0,0,0,160.808416589278,0,0,0,0,0,0,0,0,0
"V15631",164000,980000,0,1646.58689063708,0,0,0,0,17567.1257164911,2435.68042347326,0,3775.15902224914,4638.45203891569,0,7944.09990332574,31.5526236301629,0,1471.59058974512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15632",172000,980000,0,356.326086341372,0,25.7371546031038,0,0,6222.35395128706,7365.15524982433,0,90.681825748391,6532.9117030836,0,6019.76557304892,0,0,720.969969049245,0,2019.674733091,0,0,0,0,0,0,0,0,0,0,0,0
"V15633",180000,980000,0,110.736389453757,0,0,0,0,6377.88060553632,4137.06047490349,0,364.565796186174,1802.22590415751,0,19592.3238960829,0,0,3435.75670631303,0,2145.79253059696,0,0,0,0,0,0,0,0,0,0,0,0
"V15634",188000,980000,0,20.89159880253,0,0,0,0,2170.92751140531,8044.88310999884,0,0,459.707371239322,0,4286.58034796382,0,0,406.681852787371,0,703.281022938092,0,0,0,0,0,0,0,0,0,0,0,0
"V15635",196000,980000,0,0,0,464.613862397906,0,0,2602.48479970649,1771.35716336833,0,40.1912602420954,374.626457998733,0,5817.72047553329,0,0,460.419076069456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15636",204000,980000,0,0,0,304.270709256932,0,0,0,18.3898299172975,0,53.922361792596,0,0,6099.39449480194,0,0,68.3365390166992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15637",212000,980000,0,0,0,22.8088148590196,0,0,1104.47816133177,0,0,0,0,0,887.064536864441,0,0,192.984647942887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15638",220000,980000,0,991.659040488773,282.694113259182,0,0,0,807.728554746065,0,0,0,0,0,16623.7633033544,0,0,0,101.70147295511,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15639",228000,980000,0,216.496524102771,0,951.898753228648,0,0,245.303907770366,32.5615216190397,0,0,781.065443049726,0,12041.643906913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15640",236000,980000,0,0,0,4.92090383074445,0,0,0,0,0,0,0,0,11012.3751169815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15641",244000,980000,0,0,0,0,0,0,0,0,0,0,0,0,10654.9769531834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15642",252000,980000,0,24.3648416255749,0,25.0619166037124,0,0,179.603221311612,977.300918373823,0,0,92.2785454868364,0,3380.29038750296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15643",260000,980000,0,50.3706781173561,0,0,0,0,252.9853443261,0,0,3.86762415771633,0,0,490.898451198973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15644",268000,980000,0,0,0,0,0,0,0,0,0,0,0,0,49.189953653878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15645",276000,980000,0,0,0,0,0,0,0,0,0,536.633584665134,0,0,829.999963859815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15646",284000,980000,0,1643.6015556475,1191.90022515476,0,0,0,3463.46756068584,1788.13231547914,0,29938.0193752301,213.52722866193,0,40089.5172429524,0,0,131.615648872586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15647",292000,980000,0,2755.73715737049,2534.63408590798,229.839254881244,693.832291129701,0,6957.24610019672,11457.5464140785,0,0,1771.02578000247,0,38615.3852928823,0,0,760.041722841545,0,183.39644408818,0,0,0,0,0,0,0,0,0,0,0,0
"V15648",3e+05,980000,0,64.5008970149728,2524.82804831975,0,0,0,6010.15615624962,8188.22141140618,0,613.63375861518,2167.08544574093,0,28738.6748067902,0,0,4878.63618361266,0,168.513479039468,0,0,6.11715011998696,0,0,0,0,0,0,0,0,0
"V15649",308000,980000,0,139.122149235351,2504.53955399867,361.589180440416,3617.6317729524,0,2805.01659024067,7482.96875982827,0,1787.0523833641,172.210815706647,0,12401.2162667419,0,0,28.5141424338495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15650",316000,980000,0,77.2432306644689,0,66.2966830263663,1106.03422169885,0,137.858398524987,1167.40279418612,0,1526.24759486923,489.020124027296,0,2709.33920338044,3.04132404946634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15651",324000,980000,0,311.074814128384,0,2942.45559103502,1560.39856423346,0,0,0,0,5.06065521851225,0,0,824.695189420994,1.73635121736747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15652",332000,980000,0,32.9731779444134,0,0,161.225784869334,0,187.966708603215,0,0,429.994212002062,0,0,3646.21881079177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15653",340000,980000,0,0,0,1939.36228818672,32.1048857627023,0,0,0,0,284.508697708502,0,0,596.240772587569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15654",348000,980000,0,0,0,30.4989186502447,228.132685456136,0,0,590.21340811223,0,1643.30775114177,0,0,1540.00908865283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15655",356000,980000,0,0,0,221.872497507451,2820.26283528722,0,63.675478898294,687.969494081659,0,7761.53444880271,0,0,14455.0248976939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15656",364000,980000,0,1514.36773508436,1577.36279782407,2953.98633900106,8966.62731161244,0,805.880609541447,1089.79809362866,2156.50703018733,996.264872262093,462.066946784495,4.95667151641803,4243.77950004843,0,0,0,20.6913477007153,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15657",372000,980000,0,764.694617709456,9804.66725432917,1520.73290926001,5505.70044192961,1306.87930728399,2994.32439081242,7036.8176738309,0,1050.79266357423,2238.65624390651,0,14581.5057898581,0,0,39.7161327046371,375.494232662329,0,0,0,0,0,0,0,0,0,2138.39584272007,0,0,0
"V15658",380000,980000,0,471.169181970703,8665.23386539009,1284.06617383476,10273.7160490003,58.9037108117254,1554.46593704417,5435.06531630905,0,0,7654.15166383902,0,2640.72042570877,0,0,423.934010154275,0,0,0,0,0,0,0,0,0,0,1536.92500460853,0,0,0
"V15659",388000,980000,0,840.497109324062,10012.5836451707,1804.91693588588,6274.15881060333,0,2349.7764129956,4755.69204151294,101.812120122246,0,2086.0816486454,233.873621938522,1575.36514196462,0,0,506.206609267429,0,108.34232830758,0,0,0,0,0,0,0,0,23865.2921108706,0,0,0
"V15660",396000,980000,0,3807.29729956146,19590.0007872993,4530.77067894226,1704.94144482193,469.497113797255,2187.45845531844,2692.67302200678,0,0,199.826728614943,26.6863554574815,1583.21547706868,0,0,0,33.5442107214401,0,0,0,0,0,0,0,0,0,19069.7829801983,0,0,0
"V15661",404000,980000,0,526.985649185631,13746.871595723,1828.7808759038,6364.81698533252,245.834732748586,1068.09218217838,898.571953529527,0,0,404.868485053327,0,1291.37114454159,0,0,41.5727321057937,57.2402135245405,0,0,0,0,0,0,0,0,0,105438.763111846,0,0,0
"V15662",412000,980000,0,402.991494253955,10619.2108905362,1340.34428595671,11656.8562934615,334.644560632144,930.737834051138,923.266870258107,1133.33105496282,1967.82749064122,709.075368670895,0,0,0,0,0,0,0,0,0,87.2725469854417,0,0,0,0,0,31267.9868582863,0,0,0
"V15663",420000,980000,0,356.909011619849,9786.52941652586,4277.13891833854,1668.84650698578,174.077344607582,3031.83124220022,516.365742445,234.495044016688,368.205517655603,809.774949258326,386.500187071019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73635.1484126073,0,0,0
"V15664",428000,980000,0,861.114588944302,15510.4258226105,3959.10647576726,19766.6055522776,0,1926.87475357843,2056.06661732279,1321.05511951544,558.745972672347,348.445009543729,1405.65891790978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47974.4173637516,0,0,0
"V15665",436000,980000,0,2480.09237408711,8066.8454405913,1940.50184981574,2562.31349928781,649.690747192798,801.971592666186,787.900230285415,1248.94602310022,0,611.157164389975,745.787650176075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36845.3249187554,0,0,0
"V15666",444000,980000,0,1765.97164795069,14569.5036805886,310.166515212735,785.51794603615,1589.94256845556,355.039538245503,5502.66800569228,65.050106310735,0,2054.34417822131,135.477160225401,0,0,0,234.838138232474,0,0,0,0,0,0,0,0,0,0,32330.3196795527,0,0,0
"V15667",452000,980000,0,1882.01602255106,28938.7894883082,2169.8651589213,1552.75759349223,1542.06009315511,1755.17665855817,2344.93608916075,0,0,1029.12041776648,1046.21907801422,0,0,0,226.037991884393,0,0,0,0,0,0,0,0,0,0,39595.9589350105,0,0,0
"V15668",460000,980000,0,2543.22636832207,22541.2761447688,691.50287231169,0,1314.44233309442,12.9463673452985,14238.4688642533,228.449691050172,145.497271380099,1575.52683324911,33.2095372826454,0,0,608.65598820969,437.129613061722,0,0,0,0,190.868645103598,0,0,0,0,0,24236.1822451043,0,0,0
"V15669",468000,980000,0,2786.46502039265,29180.992227415,1721.6451328192,237.295169243152,644.516431494579,149.31594520109,2601.59001077447,861.935963389824,0,2228.54319760111,552.707869688044,0,0,0,168.001573487821,0,0,0,0,23.6518891832642,0,0,0,0,0,19296.7692038721,0,0,0
"V15670",476000,980000,0,659.896714662459,16262.885627094,978.174000100652,2162.23372227399,1355.80700011668,788.977811692061,900.564036910435,558.329787916617,0,853.314088229107,2847.48970080186,0,0,14.8558010611208,0,0,0,0,0,0,0,0,0,0,0,54196.8399882822,0,0,0
"V15671",484000,980000,0,178.437652946202,17877.856015481,1976.89782476838,3046.96322611858,15.8433583888447,928.671749239658,792.914364885875,0,0,819.193133877118,68.5699399315401,0,18.5227204414253,0,0,0,0,0,0,0,0,0,0,0,0,40371.3645245058,0,0,0
"V15672",492000,980000,0,0,12773.9471013123,6524.8729385998,18107.641954006,1011.549475112,736.023366717031,172.69870562989,0,0,4429.80995546388,67.239556087391,0,0,0,69.3350204339207,0,0,0,0,0,0,0,0,0,0,26956.195291899,0,0,0
"V15673",5e+05,980000,0,0,19933.5822356325,355.861356634478,20646.3945903938,216.697575319762,2558.15810911131,5317.28412746537,461.635929331724,0,629.056990068145,21.334110755225,138.817626811612,0,0,0,0,0,0,0,0,0,0,0,0,0,26591.6815257192,0,0,0
"V15674",508000,980000,0,615.648694768027,21357.3205603865,0,90330.9425845063,1639.01832495188,1123.65925030733,12891.8250358955,0,0,2683.77543172448,241.907954343061,0,0,0,1085.81158050791,0,0,0,0,0,0,0,0,0,0,22114.8865402929,0,0,0
"V15675",516000,980000,0,84.8760786512982,24057.5628250772,3531.65712017016,1656.24404758712,2131.0817353883,2750.77528992551,7148.81710978259,0,0,256.472187286481,851.811540854625,0,0,27.5935242478505,315.18661293948,0,0,0,0,150.571674354553,0,0,0,0,0,31826.2537565439,0,0,0
"V15676",524000,980000,0,6271.34067978384,15750.4136550271,1264.32510937918,21.9847203761008,17620.5023496457,9171.26079304544,22427.717342802,0,197.527992565261,2186.0057025611,6245.78761739277,0,231.031886713729,0,490.679349647187,0,0,0,0,0,0,0,0,0,0,10370.1532920183,0,0,0
"V15677",532000,980000,0,472.707991127456,22145.8965866039,15779.2871123782,3694.74365743143,11364.9563991904,960.916216027082,3540.51721014866,5544.90349811179,612.157089256087,1619.73248585578,1301.1132498594,0,0,75.4804151241144,92.8624551568939,0,0,0,0,0,0,0,0,0,0,18743.7519412685,0,0,0
"V15678",540000,980000,0,220.198890616145,26677.3665349977,2439.27124458823,26653.292897453,2339.08000643556,7259.4311611801,38835.9438224026,1634.30260293607,837.69679456952,4759.78229619763,1659.19839946331,0,0,0,790.547716404507,0,0,0,0,298.141780123546,0,0,0,0,0,10604.1857789789,0,0,0
"V15679",548000,980000,0,0,38254.677687653,0,15355.450573812,2485.04715343174,4357.43785530241,21161.7672491513,0,0,2335.17384944023,86.609978306636,0,0,0,230.730591019556,0,0,0,0,252.273600800934,0,0,0,0,0,19865.5538136681,0,0,0
"V15680",556000,980000,0,0,33918.8669738063,101.797953981828,6204.88877062993,938.928711265705,6961.72307263287,16539.1232363925,0,0,12931.4341454058,0,0,0,0,693.495193622125,0,0,0,0,0,0,0,0,0,0,14613.7130114888,0,0,0
"V15681",564000,980000,0,0,8950.64464897566,2373.27590744548,174.435062911166,70.1768078572359,1922.75176280654,18494.7248945347,3576.84978788633,0,13178.9481022787,878.022766648743,0,0,0,433.780100508742,0,0,0,0,0,0,0,0,0,0,33799.5620779938,0,0,0
"V15682",572000,980000,0,226.894497226545,20098.8265806552,260.771638003046,5115.45553933359,115.16957895896,2919.14445596168,17052.1611116736,1018.68305836874,0,2576.01119960766,0.104674207706465,76.9558501785256,0,0,207.991531796169,0,0,0,0,0,0,0,0,0,0,17136.680115259,0,0,0
"V15683",580000,980000,0,0,17765.6625870975,812.792199489599,10726.1954467166,99.0045105764307,0,7339.11236169713,683.713868397869,0,0,0,0,0,0,0,0,0,1024.30726770264,0,0,0,0,0,0,0,32099.9034338595,0,0,0
"V15684",588000,980000,0,220.875645001275,19166.8428396726,3441.97335413449,7424.31614163787,29.62086022795,0,7155.81829062648,548.795006979828,1614.08871646952,461.255349382981,182.049061930499,0,0,0,0,349.682666798791,0,10595.9119970384,0,0,0,0,0,0,0,19618.6494986087,0,0,0
"V15685",596000,980000,0,2899.52113448515,5552.79993983032,4209.08438345389,12452.8192592632,792.055784027729,0,6452.24181086661,2997.06048920382,6422.85047844946,83.9816946611807,0,1571.34691850691,0,0,0,0,0,4215.31809689798,0,0,0,0,0,0,0,11124.1299821455,0,0,0
"V15686",604000,980000,0,130.444722174178,1053.32051122477,768.731974148513,19769.6061584988,2429.01586021613,0,0,149.827151506349,1152.92035987779,11.6408083949112,1553.67901539033,1221.8989625605,0,102.045859577629,0,0,0,0,0,0,0,0,0,0,0,80.5108526700024,0,0,0
"V15687",612000,980000,0,0,486.811479205844,539.465697899535,14730.2641689076,81.5005176846709,69.0372580220096,183.250279816208,51.7979289175832,1617.82506923277,0,46.5814221361565,341.946401858322,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3801889824452,0,0,0
"V15688",620000,980000,0,0,668.631330622784,2307.66338032872,28280.5051366207,249.965689447187,0,111.396763496096,1689.32143213443,4653.68017886902,0,760.111017320818,1252.74506556241,0,0,91.8038723793558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V15689",628000,980000,0,482.148532312383,4424.90463613651,3046.18498704424,36118.221191338,1453.04380204225,0,2321.75888309091,10683.5574894885,5186.78078919156,260.302110648588,47.6187089327366,270.692610762388,0,0,0,1455.74626264943,0,7302.94032927032,0,0,0,0,0,0,0,10104.4946585996,0,0,0
"V15690",636000,980000,0,975.435659910161,2390.01184912709,2368.27403443321,9578.42338191914,512.292853977974,515.412329603172,8054.14701747155,8874.97422091578,2122.65355225362,3423.42452165912,1971.95882777157,0,0,0,0,0,0,3285.50481347923,0,0,0,0,0,0,0,33936.6548538361,0,0,0
"V15691",644000,980000,0,1321.52960182873,1047.02723360139,9557.96434354644,2376.57441655709,1321.58880359044,997.699059323391,2020.45610987203,7731.97539787822,1737.56169393175,316.181389979687,667.287626247742,0,0,0,263.158898518078,0,0,374.323602442079,0,0,0,0,0,0,0,7393.00087278726,0,0,0
"V15692",652000,980000,0,462.448374709016,2412.64008838877,3295.38493540661,25849.9365811198,0,839.774867156648,2945.44354181154,14936.8057895135,1978.15640219603,718.901873302535,700.9857218788,0,0,0,214.882850003275,0,0,3233.93919287048,0,0,0,0,0,0,0,11134.8167498352,0,0,0
"V15693",660000,980000,0,1188.1851700569,806.197994055262,7447.34418380289,45526.5632834683,0,631.506372273724,4286.86617241882,12278.780987446,1078.44090390851,567.924242591534,798.492816352584,0,0,2.80215730669622,0,0,0,3108.24564585393,0,0,0,0,0,0,0,11117.781383682,0,0,0
"V15694",668000,980000,0,2469.25561456948,0,14865.5032596597,271.483214309553,0,0,4657.07945145349,20280.4659253536,0,0,3910.58733751335,0,0,0,0,0,0,5367.70725471915,0,0,0,0,0,0,0,19999.948295334,0,0,0
"V15695",676000,980000,0,0,1614.6558579545,0,0,0,0,3211.78754841799,11532.8108080031,44.5664003062512,0,0,0,0,0,0,0,0,1182.29690339574,0,0,0,0,0,0,0,5610.13366982963,0,0,0
"V15696",684000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15697",692000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15698",7e+05,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15699",708000,980000,0,0,0,0,0,0,0,8899.95764954983,0,0,0,0,0,0,0,0,0,0,28459.8355272852,0,0,0,0,0,0,0,0,0,0,0
"V15700",716000,980000,0,0,4794.24557303784,0,0,0,0,8417.89028752582,15126.2827079169,2774.12315647841,0,463.061143973904,0,0,0,0,0,0,19767.6947922368,0,0,0,0,0,0,0,2540.99469512826,0,0,0
"V15701",724000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V15702",732000,980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
